"Trcid";"Title";"Shortdescription";"Longdescription";"Calendarsummary";"Types";"Ids";"Locatienaam";"City";"Adres";"Zipcode";"Latitude";"Longitude";"Urls";"Media";"Thumbnail";"Datepattern_startdate";"Datepattern_enddate";"Singledates";
"d7371c2a-0cc3-4d3a-8078-554ce7ffe70e";"Open Dag Hotel de Boerenkamer";"Altijd nieuwsgierig hoe &eacute:&eacute:n van de accommodaties van Hotel de Boerenkamer er van binnen uitziet? Dit is uw kans: op 13 mei a.s. kunt u van 13.00 - 16.00 uur een kopje koffie komen drinken en de accommodaties bekijken.&nbsp: Deelnemende locaties:&nbsp:Leeuwendaal in de Purmer, Hoeve Chapeau in Katwoude, Hoeve Meerzicht in Monnickendam, de Schaapskooi in broek in Waterland. Voor meer info : www.hotel-boerenkamer.nl.  ";"Altijd nieuwsgierig hoe &eacute:&eacute:n van de accommodaties van Hotel de Boerenkamer er van binnen uitziet? Dit is uw kans: op 13 mei a.s. kunt u van 13.00 - 16.00 uur een kopje koffie komen drinken en de accommodaties bekijken.&nbsp: Deelnemende locaties:&nbsp:Leeuwendaal in de Purmer, Hoeve Chapeau in Katwoude, Hoeve Meerzicht in Monnickendam, de Schaapskooi in broek in Waterland. Voor meer info : www.hotel-boerenkamer.nl.  ";"zondag 13 mei 2012 t/m zondag 13 mei 2012 ma-za: gesloten zo: 13:00 - 16:00 uur";"Open Dag";"2.3.11";"div. locaties";"Monnickendam";"";"";"52.455569";"5,039232";"http://www.hotel-boerenkamer.nl";"http://media.iamsterdam.com/ndtrc/Images/20120411/5319e60e-16d4-4202-bae0-b48a668c180d.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120411/5319e60e-16d4-4202-bae0-b48a668c180d.jpg";"13/05/2012";"13/05/2012";"";
"d73f8ccc-fc2b-4ca0-90d3-4b2ba8d06280";"Expositie: Amazing Amateurs";"Op verzoek van velen krijgt ook Aalsmeer haar eigen Amateur-zomertentoonstelling door open inschrijving. Dit nieuwe initiatief van KCA geeft een beeld van het artistieke, nu nog verborgen talent van eigen bodem.   Iedereen die schildert, boetseert of fotografeert, kan deelnemen: er is geen thema of ballotage. Er wordt een KCA-Amateur Award en een publieksprijs uitgereikt. Deelnameformulieren liggen klaar in het Oude Raadhuis. Wel voor 1 mei 2012 inschrijven.";"Deze expositie is te zien t/m zondag 29 juli 2012 in:<br /> <br /> Het Oude Raadhuis&nbsp:<br /> Dorpsstraat 9<br /> 1431 CA Aalsmeer<br /> Tel: 0297-344318<br /> Toegang gratis<br /> Openingstijden: donderdag t/m zondag 14:00 - 17:00 uur";"donderdag 21 juni 2012 t/m zondag 29 juli 2012 ma-wo: gesloten do-zo: geopend";"Tentoonstelling";"2.3.14";"";"AALSMEER";"Dorpsstraat 9";"1431 CA";"52.270053";"4.746467";"";"";"";"21/06/2012";"29/07/2012";"";
"d74530f0-cbab-4fc6-a69f-fdb5d2f5e7e7";"BabelDiscussie Actueel: De funderingproblematiek";" Babel is een kenniscentrum voor alle geÏnteresseerden in architectuur en stedenbouw, de inrichting van het landschap en de openbare ruimten, beeldende kunst, grafische en industriËle vormgeving, interieur en design. Hierin staat de Zaanstreek centraal, maar wel vanuit een breed perspectief en met aandacht voor ontwikkelingen in de hele (metropool)regio. Ieder jaar kiest Babel een thema als een rode draad voor het jaarprogramma. In 2011 is het jaarthema &quot:Het ZAANSE DNA&quot:, een zoektocht naar de Zaanse identiteit. Vanuit verschillende invalshoeken en schaalniveaus wordt het Z";" Babel is een kenniscentrum voor alle geÏnteresseerden in architectuur en stedenbouw, de inrichting van het landschap en de openbare ruimten, beeldende kunst, grafische en industriËle vormgeving, interieur en design. Hierin staat de Zaanstreek centraal, maar wel vanuit een breed perspectief en met aandacht voor ontwikkelingen in de hele (metropool)regio. Ieder jaar kiest Babel een thema als een rode draad voor het jaarprogramma. In 2011 is het jaarthema &quot:Het ZAANSE DNA&quot:, een zoektocht naar de Zaanse identiteit. Vanuit verschillende invalshoeken en schaalniveaus wordt het ZAANS DNA door Babel benaderd. Deze avond gaat specifiek over de funderingsproblematiek. Iedere Zaanse vooroorlogse woning op een (grenen)houten paalfundering kan last ondervinden van een bacteriËle aantasting. Wat zijn hiervan de gevolgen voor zowel particuliere eigenaren als de woningcorporaties? En welke bedreiging ontstaat hierdoor ook voor de sociale samenhang van deze wijken?  ";"woensdag 9 maart 2011 t/m woensdag 9 maart 2011 ma-zo: geopend";"Varia";"2.3.18";"De Kade";"Zaandam";"Zuiddijk 9-11";"1501 CA";"52.439548";"4.826726";"http://www.stichting-babel.nl";"";"";"09/03/2011";"09/03/2011";"";
"d7565c6e-0d56-4cc3-a55b-c17279b127dc";"Workshop Familieopstellingen";" Een familieopstelling wordt gebruikt om problemen in bijvoorbeeld de familie zichtbaar te maken. Vaak blijken problemen van vorige generaties nog hun invloed te hebben op mensen van nu. Bert Hellingen heeft familieopstelling ontwikkeld. Hij ontdekte dat veel overtuigingen en psychische problemen van mensen oorsprong vinden in de familie waarin ze zijn opgegroeid. Je kan deelnemen aan deze workshop of meedoen als representant. Dan krijg je geen opstelling maar je ziet wel hoe het in zijn werk gaat. Zo kan je inzicht krijgen in je eigen situatie en gevoelens.   ";" Een familieopstelling wordt gebruikt om problemen in bijvoorbeeld de familie zichtbaar te maken. Vaak blijken problemen van vorige generaties nog hun invloed te hebben op mensen van nu. Bert Hellingen heeft familieopstelling ontwikkeld. Hij ontdekte dat veel overtuigingen en psychische problemen van mensen oorsprong vinden in de familie waarin ze zijn opgegroeid. Je kan deelnemen aan deze workshop of meedoen als representant. Dan krijg je geen opstelling maar je ziet wel hoe het in zijn werk gaat. Zo kan je inzicht krijgen in je eigen situatie en gevoelens.   ";"zaterdag 9 april 2011 t/m zaterdag 9 april 2011 ma-zo: geopend";"Varia";"2.3.18";"YurtLife";"Zaandam";"Cornelis van Uitgeeststraat 31";"1508 EG";"52.456657";"4.814680";"http://www.yurtlife.nl";"";"";"09/04/2011";"09/04/2011";"";
"d77da9d6-8bb2-4ab8-bcf6-fe3505a5ba9d";"Mom in Balance Family Run For Pink Ribbon";" Op zondag 20 mei 2012 wordt in het Amsterdamse Bos het unieke evenement Mom in Balance Family Run georganiseerd. De run is een beleving voor het hele gezin. Er is een 5, 10 en 1&nbsp:kilometer run voor kinderen. Doel is om geld in te zamelen voor het goede doel. Dit jaar zet Mom in Balance zich in voor een project voor moeders in Burkina Faso.  U kunt u nu inschrijven via de website: www.mominbalance.nl Ook vrijwilligers zijn van harte welkom. Meer informatie is beschikbaar via info@mominbalance.nl.   ";" Op zondag 20 mei 2012 wordt in het Amsterdamse Bos het unieke evenement Mom in Balance Family Run georganiseerd. De run is een beleving voor het hele gezin. Er is een 5, 10 en 1&nbsp:kilometer run voor kinderen. Doel is om geld in te zamelen voor het goede doel. Dit jaar zet Mom in Balance zich in voor een project voor moeders in Burkina Faso.  U kunt u nu inschrijven via de website: www.mominbalance.nl Ook vrijwilligers zijn van harte welkom. Meer informatie is beschikbaar via info@mominbalance.nl.   ";"zondag 20 mei 2012 t/m zondag 20 mei 2012 ma-za: gesloten zo: geopend";"Sportevenement";"2.3.13";"Amsterdamse Bos";"Amstelveen";"Bosbaanweg 5";"1182DA";"52.326660";"4.849392";"http://www.mominbalance.nl";"";"";"20/05/2012";"20/05/2012";"";
"d7856d2a-85fa-46a8-bbf9-a83f0c407532";"Groepsuitje Amsterdam door de eeuwen heen";"Een arrangement voor groepen van 10 tot 100 personen dat begint met een lunch in een prachtige historische locatie. Hier wordt de groep welkom geheten door onze gids die de gasten meeneemt voor een stadswandeling van ongeveer 2 uur langs de hoogtepunten van de stad. De Gouden Eeuw, onbekende hotspots in de grachtengordel en de fraaie historie van de binnenstad worden gecombineerd met grappige anekdotes en verhalen over de buurt.";"Het arrangement wordt afgesloten met een diner in een leuk restaurantje op de Zeedijk of in de Jordaan (afhankelijk van beschikbaarheid). In typisch Amsterdamse geniet de groep van een driegangenmenu met diverse keuzes. Een compleet arrangement dat erg geschikt is voor families, bedrijven, clubs en andere groepen. Alleen de drankjes zijn niet inbegrepen, verder is alles all-in verzorgd.";"Altijd open";"Excursie,Rondleiding,Wandeltocht";"2.7.2,2.3.12,2.3.17";"";"AMSTERDAM";"Hoogte Kadijk 39";"1018 BE";"52.369695";"4.914431";"http://www.toptours.nl";"http://media.iamsterdam.com/ndtrc/Images/20110228/e77b8cfb-51b0-405f-911d-351a324795de.jpg";"http://media.iamsterdam.com/ndtrc/Images/20110228/e77b8cfb-51b0-405f-911d-351a324795de.jpg";"25/04/2012";"";"";
"d78a6214-4820-49fa-94ee-38dd5ab37856";"Kleinste Expositie van Nederland (t/m 31 maart";"Vanaf 1 maart tot 1 april exposeert Marianne Moliere haar werk in de Kleinste Expositie van Nederland: op een wand van 90cm/120cm. U bent van harte welkom haar werk te bekijken tijdens de openingstijden van het Informatiepunt. De openingstijden zijn van 1 maart tot 15 maart van 12.00 uur tot 16.00 uur. Op zondag van 12.00 uur tot 14.00 uur. 16 maart begint de zomertijd voor het Informatiepunt. De openingstijden zijn dan dagelijks van 10.00 uur-17.00 uur.  ";"Vanaf 1 maart tot 1 april exposeert Marianne Moliere haar werk in de Kleinste Expositie van Nederland: op een wand van 90cm/120cm. U bent van harte welkom haar werk te bekijken tijdens de openingstijden van het Informatiepunt. De openingstijden zijn van 1 maart tot 15 maart van 12.00 uur tot 16.00 uur. Op zondag van 12.00 uur tot 14.00 uur. 16 maart begint de zomertijd voor het Informatiepunt. De openingstijden zijn dan dagelijks van 10.00 uur-17.00 uur.  ";"tot zaterdag 31 maart 2012 ma-zo: 10:00 - 17:00 uur";"Tentoonstelling";"2.3.14";"Informatiepunt Waterland";"Monnickendam";"Zuideinde 2";"";"52.458958";"5,036303";"http://www.onswaterland.nl";"";"";"01/03/2012";"31/03/2012";"";
"d78d7865-dd4a-42b4-a50f-e64e813c68ab";"Pinksterkermis";"Pinksterkermis";"";"vrijdag 10 juni 2011 t/m dinsdag 14 juni 2011 ma-zo: geopend";"Kermis";"2.3.8";"Jisp";"Jisp";"";"";"52.507861";"4.849238";"";"";"";"10/06/2011";"14/06/2011";"";
"d798eb5a-fba7-4387-8edd-3746e427cf66";"Bokkenwandeltocht";"deelnemende caf&eacute:'s Spijkerman, le Grande, de Bonte Koe, Bakker (proeflokaal), de Stamboom, d: Hooghe Gast, de Koemarkt (eetcaf&eacute:) Caf&eacute: Aad de Wolf, hier kunt U ook een stempelkaart halen (en bij 5 of m&eacute:&eacute:r stempels) krijg je aan de bar een leuk aandenken aan deze bokkenwandeltocht/ ";"deelnemende caf&eacute:'s Spijkerman, le Grande, de Bonte Koe, Bakker (proeflokaal), de Stamboom, d: Hooghe Gast, de Koemarkt (eetcaf&eacute:) Caf&eacute: Aad de Wolf, hier kunt U ook een stempelkaart halen (en bij 5 of m&eacute:&eacute:r stempels) krijg je aan de bar een leuk aandenken aan deze bokkenwandeltocht/ ";"zondag 30 oktober 2011 t/m zondag 30 oktober 2011 ma-zo: geopend";"Open Dag";"2.3.11";"Koemarkt";"Purmerend";"Koemarkt 13-15";"1441 DA";"52.508820";"4.949576";"";"";"";"30/10/2011";"30/10/2011";"";
"d799bfc3-20a5-40a1-9bd2-28f7d0978155";"Toneel in het park";"Het Zaans Centrum voor Amateurtoneel organiseert in samenwerking met de Stichting Koogerpark: 'Toneel in het park' op zondag 9 september 2012.";"<p class=&quot:MsoNormal&quot:>Toneel in het park vindt plaats in het Koogerpark in Koog a/d Zaan.&nbsp:48 Spelers werken die dag in negen groepen aan het thema &quot:De Dag van mijn keuze&quot:, met een knipoog naar de verkiezingen op 12 september 2012.<br /> <br /> Vanaf 16:00 uur zijn er korte voorstellingen te zien voor het publiek. De toegang is gratis! Je wandelt van voorstelling naar voorstelling en geniet van heel veel leuks. In het theehuis zijn koffie, thee en drankjes verkrijgbaar.<o:p></o:p></p>";"zondag 9 september 2012, 16:00 uur";"Varia,Straattheater";"2.3.18,2.9.10";"Koogerpark ";"KOOG AAN DE ZAAN";"Jan Bestevaerstraat 96";"1541 KS";"52.467237";"4.809094";"";"http://media.iamsterdam.com/ndtrc/Images/20120703/5cdb0933-2d34-4bf8-8e15-64d5f50798dd.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120703/5cdb0933-2d34-4bf8-8e15-64d5f50798dd.jpg";"";"";"09/09/2012";
"d7c3d925-1b99-4967-8c6b-e34f0f532c39";"Oude Deuren Surfcup 2011";"VroegÂh was alles beter! Het wordt tijd om de oude platte deuren weer uit de tuin te halen. De Windsurfclub Aalsmeer organiseert de oudedeurensurfcup, gevaren op een ouderwetse driehoek baan , met 's avonds een gezellige BBQ.  ";"VroegÂh was alles beter! Het wordt tijd om de oude platte deuren weer uit de tuin te halen. De Windsurfclub Aalsmeer organiseert de oudedeurensurfcup, gevaren op een ouderwetse driehoek baan , met 's avonds een gezellige BBQ.  ";"zondag 19 juni 2011 t/m zondag 19 juni 2011 ma-zo: geopend";"Varia";"2.3.18";"bij de watertoren";"Aalsmeer";"";"";"52.260773";"4.758939";"http://www.oudedeurensurfcup.nl";"http://media.iamsterdam.com/ndtrc/Images/20110506/c19f5fa2-15d2-4ea0-b451-c5fb585ad055.jpg";"http://media.iamsterdam.com/ndtrc/Images/20110506/c19f5fa2-15d2-4ea0-b451-c5fb585ad055.jpg";"19/06/2011";"19/06/2011";"";
"d7de693b-b967-434a-b39f-61dcf370839a";"Wandeltocht Rondje Haven";" In het kader van de Zaanse Wandelweek houdt Wandelsportvereniging De Laatstje Loodjes de jaarlijkse wandeltocht Rondje Haven. De vijfde editie, waar jong en oud, individueel of in groepsverband aan mee kunnen doen. Deelnemers kunnen een keuze maken uit de afstanden vijf, tien of vijftien kilometer. Dit jaar gaan de routes in westelijke richting over grasdijken en veldwegen met regelmatig het Noordzeekanaal en het westelijk havengebied van Amsterdam in het vizier. Met uitzondering van de vijf kilometer, lopen de overige routes nog langs de mooiste tuinen in het fraaie complex van Tuinverenigi";" In het kader van de Zaanse Wandelweek houdt Wandelsportvereniging De Laatstje Loodjes de jaarlijkse wandeltocht Rondje Haven. De vijfde editie, waar jong en oud, individueel of in groepsverband aan mee kunnen doen. Deelnemers kunnen een keuze maken uit de afstanden vijf, tien of vijftien kilometer. Dit jaar gaan de routes in westelijke richting over grasdijken en veldwegen met regelmatig het Noordzeekanaal en het westelijk havengebied van Amsterdam in het vizier. Met uitzondering van de vijf kilometer, lopen de overige routes nog langs de mooiste tuinen in het fraaie complex van Tuinvereniging Jan Vroegop. Daar is ook een rustgelegenheid gepland.   ";"maandag 28 maart 2011 t/m zaterdag 2 april 2011 ma-zo: geopend";"Wandeltocht";"2.3.17";"Start: kampeerwinkel Zaandam-Zuid";"Zaandam";"Pieter Ghijsenlaan 18b";"";"52.427377";"4.824395";"http://www.wsvdelaatsteloodjes.nl";"";"";"28/03/2011";"02/04/2011";"";
"d7ee28f4-f8b4-46bf-be62-94508b1a7f84";"Koninginnenacht & Koninginnedag 2012";"Natuurlijk organiseren de horecaondernemers, verenigd in de Stichting Koemarkt, ook dit jaar weer een supergezellige KoninginneNacht & KoninginneDag. Het gehele plein zal gezellig worden aangekleed met terrassen en buitenbarretjes en natuurlijk oranje vlaggen. Op donderdagavond draaien een tweetal DJ's de beste en lekkerste muziek uit de jaren 80, 90 en van nu vanaf het grote middenpodium. De terrassen en barretjes blijven geopend tot 01.45 uur. Op 30 april is er weer volop vrijmarkt en vanaf 14.00 uur beginnen we langzaam met een beetje achtergrond muziek met de vaste Koninginnedag DJ. Het wo";"Natuurlijk organiseren de horecaondernemers, verenigd in de Stichting Koemarkt, ook dit jaar weer een supergezellige KoninginneNacht & KoninginneDag. Het gehele plein zal gezellig worden aangekleed met terrassen en buitenbarretjes en natuurlijk oranje vlaggen. Op donderdagavond draaien een tweetal DJ's de beste en lekkerste muziek uit de jaren 80, 90 en van nu vanaf het grote middenpodium. De terrassen en barretjes blijven geopend tot 01.45 uur. Op 30 april is er weer volop vrijmarkt en vanaf 14.00 uur beginnen we langzaam met een beetje achtergrond muziek met de vaste Koninginnedag DJ. Het wordt absoluut weer een leuk feest! &nbsp:  ";"zondag 29 april 2012 t/m maandag 30 april 2012 ma: geopend di-za: gesloten zo: geopend";"Varia";"2.3.18";"De Koemarkt";"Purmerend";"";"";"51,963967";"5,872256";"";"http://media.iamsterdam.com/ndtrc/Images/20120217/169bc0af-13ae-4600-b1d2-25c5966d5928.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120217/169bc0af-13ae-4600-b1d2-25c5966d5928.jpg";"29/04/2012";"30/04/2012";"";
"d8197f50-17cc-4272-add7-2e45dd5a7c22";"Personal Branding: Op zoek naar je imago!";" Wil jij weten hoe je op anderen over komt, hoe je je kunt profileren en kunt uiten via sociale media, hoe je klanten kunt binden en, nog belangrijker, wil jij weten hoe je ze kunt blijven boeien? Kom dan naar deze workshop voor de sleutel tot succes: maak van jouw persoonlijkheid h&eacute:t merk waar klanten om vragen.   ";" Wil jij weten hoe je op anderen over komt, hoe je je kunt profileren en kunt uiten via sociale media, hoe je klanten kunt binden en, nog belangrijker, wil jij weten hoe je ze kunt blijven boeien? Kom dan naar deze workshop voor de sleutel tot succes: maak van jouw persoonlijkheid h&eacute:t merk waar klanten om vragen.   ";"woensdag 7 september 2011 t/m woensdag 7 september 2011 ma-zo: geopend";"Varia";"2.3.18";"Brevent";"Zaandam";"Dam 32a";"1506 BE";"52.438897";"4.823896";"http://www.brevent.nl,http://www.brevent.nl";"";"";"07/09/2011";"07/09/2011";"";
"d8b3df06-8b85-474e-a143-786a34150c57";"Pasen bij SnowPlanet";"Op eerste en tweede paasdag zijn er tal van leuke activiteiten voor de hele familie bij snoplanet zoals paaseieren zoeken, pannenkoeken versieren, sleeËn in de echte sneeuw. Voor het volledige programma: www.snowplanet.nl ";"Op eerste en tweede paasdag zijn er tal van leuke activiteiten voor de hele familie bij snoplanet zoals paaseieren zoeken, pannenkoeken versieren, sleeËn in de echte sneeuw. Voor het volledige programma: www.snowplanet.nl ";"zondag 24 april 2011 t/m maandag 25 april 2011 ma-zo: geopend";"Varia";"2.3.18";"Snowplanet";"Velsen-Zuid";"Heuvelweg 6-8";"1981 LV";"52.449596";"4.678821";"http://www.snowplanet.nl";"";"";"24/04/2011";"25/04/2011";"";
"d9336d6a-fdd2-4912-91d0-e9b0727d4874";"Markt Tussenmeer";"Leuke winkelstraat met op de stoep voor de winkels de gezellige Amsterdamse marktkramen. Dinsdag van 09:00 - 17:00 uur.";"";"ma: gesloten di: 09:00 - 17:00 uur wo-zo: gesloten";"Markt";"2.3.10";"";"AMSTERDAM";"Tussen Meer";"1068 GA";"52.356972";"4.794157";"";"";"";"28/03/2011";"";"";
"d93452f2-89f7-4c1e-b63c-a899f24ff587";"GPS Fietswandeltocht";"www.400jaarbeemster.nl&nbsp:  ";"www.400jaarbeemster.nl&nbsp:  ";"zaterdag 21 april 2012 t/m zondag 22 april 2012 ma: geopend di-vr: gesloten za, zo: geopend";"Varia";"2.3.18";"Gemeente Beemster";"Middenbeemster";"";"";"52.548333";"4.919722";"";"";"";"21/04/2012";"22/04/2012";"";
"d97d5f3e-6b1b-4fb1-b8a7-66b4b56b82ef";"Koninginnedag 2012";"Op maandag 30 april 2012 kleurt ook Amstelveen oranje. Dit jaar starten de festiviteiten in Westwijk. De hele dag zijn er allerlei leuke activiteiten te doen voor jong en oud. Aan de Amstelzijde en De Meent staat er tussen 08:30 en 12:00 uur een grote vrijmarkt. Ook zijn er feestelijke optredens op het Stadsplein.&nbsp:   Meer informatie over Koninginnedag in Amstelveen vindt u op de website: www.amstelveenoranje.nl   ";"Op maandag 30 april 2012 kleurt ook Amstelveen oranje. Dit jaar starten de festiviteiten in Westwijk. De hele dag zijn er allerlei leuke activiteiten te doen voor jong en oud. Aan de Amstelzijde en De Meent staat er tussen 08:30 en 12:00 uur een grote vrijmarkt. Ook zijn er feestelijke optredens op het Stadsplein.&nbsp:   Meer informatie over Koninginnedag in Amstelveen vindt u op de website: www.amstelveenoranje.nl   ";"maandag 30 april 2012 t/m maandag 30 april 2012 ma: geopend di-zo: gesloten";"Markt";"2.3.10";"Centrum Amstelveen";"Amstelveen";"Diverse locaties";"1181ZM";"52.311421";"4.870087";"http://www.amstelveenoranje.nl";"http://media.iamsterdam.com/ndtrc/Images/20120307/6cd067be-1c3c-4b0e-bde5-d8688fc4c9cb.jpg";"http://media.iamsterdam.com/ndtrc/Images/20120307/6cd067be-1c3c-4b0e-bde5-d8688fc4c9cb.jpg";"30/04/2012";"30/04/2012";"";
"d98370b2-b94f-430e-b26a-84117db4f5d3";"Nazomerfeesten 2012";"Deze jaarlijks terugkomende feestweek kent vele evenementen. Zo is er de jaarlijkse Taptoe en veetentoonstelling,&nbsp:een wielerronde, steenwerpen, de kunst- en cultuurmarkt, concours hippique en nog veel meer. Al deze festiviteiten, wedstrijden zijn gratis toegankelijk.  ";"Deze jaarlijks terugkomende feestweek kent vele evenementen. Zo is er de jaarlijkse Taptoe en veetentoonstelling,&nbsp:een wielerronde, steenwerpen, de kunst- en cultuurmarkt, concours hippique en nog veel meer. Al deze festiviteiten, wedstrijden zijn gratis toegankelijk.  ";"zaterdag 8 september 2012 t/m zondag 16 september 2012 ma-zo: geopend";"Varia";"2.3.18";"Diverse locaties";"Purmerend";"";"";"51,963967";"5,872256";"http://www.marktstad.info/html/nazomerfeesten/nazo";"";"";"08/09/2012";"16/09/2012";"";
